YEAR MONTH DAY PRCP TMAX TMIN TAVG
2065 10 16 0.11 13.44 4.6 9.02
2065 10 17 1.48 19.89 1.49 10.69
2065 10 18 0.23 11.34 1.56 6.45
2065 10 19 2.52 17.73 8.77 13.25
2065 10 20 0 13.44 -1.9 5.77
2065 10 21 10.73 19.81 10 14.9
2065 10 22 3.18 25.62 9.14 17.38
2065 10 23 1.77 14.21 4.2 9.21
2065 10 24 0 5.89 -0.36 2.76
2065 10 25 0 15.32 -0.17 7.58
2065 10 26 0 19.05 1.85 10.45
2065 10 27 0 11.39 -3.46 3.97
2065 10 28 0 23.38 2.94 13.16
2065 10 29 0.02 11.42 -3 4.21
2065 10 30 58.72 15.45 5.69 10.57
2065 10 31 31.02 10.28 1.51 5.89
2065 11 1 31.44 10.28 1.51 5.89
2065 11 2 0 14.36 4 9.18
2065 11 3 0 13.52 -3.23 5.14
2065 11 4 0 13.23 0.28 6.75
2065 11 5 0.48 25.91 5.48 15.7
2065 11 6 6.53 18.08 5.14 11.61
2065 11 7 33.24 18.55 11.74 15.14
2065 11 8 0 8.53 0.43 4.48
2065 11 9 0.02 3.97 -7.56 -1.8
2065 11 10 0 6.35 0.46 3.4
2065 11 11 0.3 12.54 1.15 6.84
2065 11 12 15.86 15.95 1 8.47
2065 11 13 1.94 1.99 -1.32 0.34
2065 11 14 0.36 14.06 3.52 8.79
2065 11 15 1.56 13.73 6.64 10.19
2065 11 16 2.88 12.19 0.46 6.32
2065 11 17 3.46 14.67 7.42 11.04
2065 11 18 0.19 5.18 -0.92 2.13
2065 11 19 0 4.07 -3.47 0.3
2065 11 20 0 8.63 -2.81 2.91
2065 11 21 0 6.11 -3.67 1.22
2065 11 22 0.6 7.03 -3.85 1.59
2065 11 23 0 6.73 -2.11 2.31
2065 11 24 0 14.61 1.17 7.89
2065 11 25 10.6 16.7 5.53 11.12
2065 11 26 13.74 18.53 8.1 13.32
2065 11 27 0.4 14.03 1.15 7.59
2065 11 28 16.07 13 3.82 8.41
2065 11 29 16.44 9.27 1.65 5.46
2065 11 30 0.13 9.97 1.74 5.86
2065 12 1 0.02 6.91 1.08 4
2065 12 2 3.47 2.06 -12.13 -5.04
2065 12 3 0 0.8 -6.37 -2.79
2065 12 4 0 3.84 -2.1 0.87
2065 12 5 0 12.91 -4.44 4.23
2065 12 6 0.04 11.16 -2.79 4.19
2065 12 7 0 1 -9.23 -4.12
2065 12 8 0 1.93 -5.54 -1.81
2065 12 9 0 11.1 -2.86 4.12
2065 12 10 7.62 4.88 -3.35 0.77
2065 12 11 12.5 -0.52 -9.15 -4.84
2065 12 12 5.29 7.54 -1.04 3.25
2065 12 13 0.97 1.03 -6.36 -2.66
2065 12 14 0.04 4.67 -4.61 0.03
2065 12 15 0.18 3.19 -3.18 0.01
2065 12 16 0.17 1.09 -6.19 -2.55
2065 12 17 0.72 1.63 -2.54 -0.46
2065 12 18 0.88 -1.48 -4.45 -2.96
2065 12 19 0.29 -3.51 -12.86 -8.18
2065 12 20 1.99 0.69 -1.64 -0.48
2065 12 21 3.2 3.51 -7.96 -2.23
2065 12 22 10.22 1.87 -5.15 -1.64
2065 12 23 2.23 7.94 -3.16 2.39
2065 12 24 8.61 -6.87 -9.91 -8.39
2065 12 25 6.56 1.13 -7.45 -3.16
2065 12 26 0 5.25 -9.5 -2.12
2065 12 27 0.04 -6.84 -20.73 -13.79
2065 12 28 0.11 0.65 -11.03 -5.19
2065 12 29 0 3.99 -2.22 0.88
2065 12 30 0 4.04 -2.52 0.76
2065 12 31 6.1 8.95 -4.44 2.25
2066 1 1 0 5.91 -0.19 2.86
2066 1 2 21.02 5.3 -2.84 1.23
2066 1 3 17.36 11.14 -0.4 5.37
2066 1 4 2.46 1.03 -5.51 -2.24
2066 1 5 0 4.47 -1.95 1.26
2066 1 6 0.17 6.16 -3.01 1.58
2066 1 7 1.63 13.8 -1.94 5.93
2066 1 8 4.25 2.42 -5.81 -1.69
2066 1 9 0 0.07 -12.2 -6.06
2066 1 10 0 0 -13.69 -6.84
2066 1 11 0 0.89 -14.97 -7.04
2066 1 12 0 -0.6 -14.9 -7.75
2066 1 13 0.72 -4.35 -11.86 -8.11
2066 1 14 0.51 -5.77 -10.13 -7.95
2066 1 15 3.08 -10.49 -23.56 -17.02
2066 1 16 0.26 -6.08 -22.51 -14.3
2066 1 17 0 -7.39 -29.34 -18.37
2066 1 18 0 7.57 -5.53 1.02
2066 1 19 0.04 5.2 -1.62 1.79
2066 1 20 0.2 3.84 0.48 2.16
2066 1 21 0 -3.7 -17.37 -10.54
2066 1 22 0 -1.19 -9.44 -5.31
2066 1 23 1.34 8.01 -4.44 1.78
2066 1 24 0 -3.04 -9.62 -6.33
2066 1 25 0 1.52 -17.03 -7.76
2066 1 26 0 -9.29 -31.01 -20.15
2066 1 27 0 -7.85 -16.61 -12.23
2066 1 28 13.12 -2.87 -12.02 -7.45
2066 1 29 2.63 7.31 -3.35 1.98
2066 1 30 4.19 12.28 4.21 8.24
2066 1 31 1.03 -1.93 -10.88 -6.41
2066 2 1 9.55 4.43 -5.45 -0.51
2066 2 2 1.46 -7.28 -10.7 -8.99
2066 2 3 3.44 4.73 -8.02 -1.64
2066 2 4 0 5.11 -10.45 -2.67
2066 2 5 10.51 8.53 -1.15 3.69
2066 2 6 1.73 1.56 -6.85 -2.64
2066 2 7 0 -4.47 -22.79 -13.63
2066 2 8 18.6 7.04 0.02 3.53
2066 2 9 2.33 3.24 -3.17 0.04
2066 2 10 0 -4.47 -22.79 -13.63
2066 2 11 0 -0.2 -9.71 -4.96
2066 2 12 4.62 -0.68 -13.14 -6.91
2066 2 13 0 3.82 -9.32 -2.75
2066 2 14 0 0.97 -14.82 -6.92
2066 2 15 0 2.24 -16.37 -7.07
2066 2 16 0 -0.05 -9.23 -4.64
2066 2 17 0 -11.72 -23.36 -17.54
2066 2 18 0 8.52 -2.24 3.14
2066 2 19 0 1.69 -10.87 -4.59
2066 2 20 0 4.94 -7.61 -1.34
2066 2 21 0 4.14 -0.8 1.67
2066 2 22 0 -3.89 -10.89 -7.39
2066 2 23 0 13.56 -4.18 4.69
2066 2 24 0 2.94 -9.65 -3.36
2066 2 25 0 -4.46 -15.36 -9.91
2066 2 26 0 0.67 -11.23 -5.28
2066 2 27 0 0.16 -12.41 -6.12
2066 2 28 0 8.41 -2.1 3.16
2066 3 1 0 -4.33 -19.65 -11.99
2066 3 2 0 4.74 -13.77 -4.51
2066 3 3 0 6.81 -9.28 -1.23
2066 3 4 0 4.39 -13.73 -4.67
2066 3 5 0 -0.95 -16.03 -8.49
2066 3 6 0 11.87 -0.5 5.68
2066 3 7 0 0.14 -8.76 -4.31
2066 3 8 0 1.93 -10.64 -4.36
2066 3 9 0.02 3.32 -3.33 -0.01
2066 3 10 4.11 5.74 -4.45 0.64
2066 3 11 1.57 6.67 -0.73 2.97
2066 3 12 4.91 0.21 -16.58 -8.18
2066 3 13 0.04 3.26 -2.89 0.18
2066 3 14 0.02 3.47 -7.03 -1.78
2066 3 15 9.85 7.78 -7.68 0.05
2066 3 16 3.09 8.57 -3.82 2.38
2066 3 17 0.18 -1.14 -13.18 -7.16
2066 3 18 0 2.06 -12.63 -5.29
2066 3 19 0 3.44 -9.36 -2.96
2066 3 20 4 3.84 -9.39 -2.78
2066 3 21 2.88 2.74 -5.24 -1.25
2066 3 22 0 7.1 -12.86 -2.88
2066 3 23 8.45 12.35 -5.18 3.58
2066 3 24 0 15.57 -2.29 6.64
2066 3 25 2.86 16.91 1.39 9.15
2066 3 26 7.47 7.97 -1.14 3.42
2066 3 27 0 15.57 -2.29 6.64
2066 3 28 0 10.28 -3.32 3.48
2066 3 29 3.21 12.35 0.3 6.33
2066 3 30 0 21.3 5.86 13.58
2066 3 31 0 11.17 -0.23 5.47
2066 4 1 0.5 11.44 -2.75 4.34
2066 4 2 2.14 9.33 -2.88 3.23
2066 4 3 0 4.65 -3.07 0.79
2066 4 4 0 11.48 0.64 6.06
2066 4 5 0 14.97 0 7.49
2066 4 6 0 13.56 -2.63 5.46
2066 4 7 0 12.71 -0.77 5.97
2066 4 8 0 10.89 -2.93 3.98
2066 4 9 5.61 17.2 -2.35 7.42
2066 4 10 0 14.34 -1.78 6.28
2066 4 11 0 11.15 -2.94 4.11
2066 4 12 3.68 10.91 -3.61 3.65
2066 4 13 0 9.69 -2.12 3.78
2066 4 14 8 14.49 -2.41 6.04
2066 4 15 5.21 15.61 2.25 8.93
2066 4 16 1.81 13.13 1.67 7.4
2066 4 17 0 14.45 -2.07 6.19
2066 4 18 0 17.39 -2.17 7.61
2066 4 19 0 22.12 0.06 11.09
2066 4 20 1 11.25 2.48 6.87
2066 4 21 0.02 19.89 7.86 13.88
2066 4 22 8.08 11.85 -1.9 4.97
2066 4 23 3.85 6.46 2.46 4.46
2066 4 24 0.48 15.47 4.14 9.8
2066 4 25 0.08 24.35 3.78 14.07
2066 4 26 11 14.71 3.34 9.03
2066 4 27 0 12.44 6.84 9.64
2066 4 28 0 11.02 0.12 5.57
2066 4 29 0 23.95 2.64 13.29
2066 4 30 0 19.84 2.52 11.18
2066 5 1 0 20.48 3.55 12.02
2066 5 2 0.12 25.02 12.35 18.68
2066 5 3 0 21.29 6.99 14.14
2066 5 4 0 23.09 0.79 11.94
2066 5 5 0 24.04 2.93 13.48
2066 5 6 1.66 12.98 -2.86 5.06
2066 5 7 0.93 17.71 4.24 10.98
2066 5 8 0.43 23.84 6.93 15.38
2066 5 9 0 17.85 3.25 10.55
2066 5 10 0 24.39 6.73 15.56
2066 5 11 0 18.48 -0.53 8.98
2066 5 12 0.95 22.21 4.49 13.35
2066 5 13 0.26 24.02 9.42 16.72
2066 5 14 0.02 30.37 14.25 22.31
2066 5 15 0.88 16.54 0.08 8.31
2066 5 16 0 22.53 8.62 15.58
2066 5 17 0.49 23.24 11.15 17.2
2066 5 18 0 20.21 3.76 11.98
2066 5 19 8.03 23.04 8.85 15.95
2066 5 20 0 24.87 11.54 18.2
2066 5 21 0 25.32 7.88 16.6
2066 5 22 6.43 26.88 15.28 21.08
2066 5 23 11.7 20.84 16.81 18.82
2066 5 24 7.24 17.25 9.39 13.32
2066 5 25 2.18 29.35 13.7 21.52
2066 5 26 2.4 13.42 8.46 10.94
2066 5 27 17.73 28.46 10.33 19.39
2066 5 28 0.05 29.25 19.13 24.19
2066 5 29 0.05 20.78 4.36 12.57
2066 5 30 0.95 20.77 10.36 15.56
2066 5 31 0.28 23.71 14.89 19.3
2066 6 1 4.42 22.75 12.06 17.41
2066 6 2 0.67 21.24 11.88 16.56
2066 6 3 0 18.94 4.29 11.62
2066 6 4 0 27.89 10.85 19.37
2066 6 5 0 27.04 8.16 17.6
2066 6 6 0 27.72 7.64 17.68
2066 6 7 2.9 28.81 11.97 20.39
2066 6 8 2.6 28.28 13.89 21.09
2066 6 9 0.02 31.32 16.1 23.71
2066 6 10 5.02 32.85 19.36 26.11
2066 6 11 13.91 29.72 17.74 23.73
2066 6 12 0 19.04 12.27 15.65
2066 6 13 0 32.05 15.51 23.78
2066 6 14 0 29.16 16.96 23.06
2066 6 15 0.06 26.54 9.46 18
2066 6 16 0.31 26.85 15.7 21.27
2066 6 17 0 23.43 7.96 15.7
2066 6 18 0 29.2 16.82 23.01
2066 6 19 0 20.41 2.92 11.66
2066 6 20 0.06 24.01 8.38 16.2
2066 6 21 0 26 10.59 18.3
2066 6 22 0 30.35 13.37 21.86
2066 6 23 0 31.68 11.63 21.66
2066 6 24 0 31.51 12.77 22.14
2066 6 25 0 30.28 12.89 21.59
2066 6 26 0 26.6 14.54 20.57
2066 6 27 0 26.47 12.37 19.42
2066 6 28 0 31.75 12.13 21.94
2066 6 29 0.11 20.57 8.59 14.58
2066 6 30 0.67 23.11 5.32 14.21
2066 7 1 0.05 18.68 6.04 12.36
2066 7 2 0.52 19.32 10.66 14.99
2066 7 3 1.17 27.88 15.99 21.93
2066 7 4 0.52 28.49 16.56 22.52
2066 7 5 0 25.57 13.62 19.59
2066 7 6 0 34.49 17.9 26.2
2066 7 7 0.54 25.8 10.35 18.07
2066 7 8 1.8 27.91 10.16 19.04
2066 7 9 0 31.91 18.83 25.37
2066 7 10 0 24.61 9.26 16.93
2066 7 11 0.67 26.05 9.12 17.59
2066 7 12 3.43 26.07 19.42 22.75
2066 7 13 0 30.22 17.3 23.76
2066 7 14 0.09 26.35 8.44 17.39
2066 7 15 0 30.46 13.36 21.91
2066 7 16 0 29.4 10.99 20.2
2066 7 17 0 30.03 15.23 22.63
2066 7 18 0 30.38 13.24 21.81
2066 7 19 0 29.41 15.41 22.41
2066 7 20 14.28 32.74 19.84 26.29
2066 7 21 4.15 32.6 20.13 26.37
2066 7 22 8.59 29.72 17.47 23.59
2066 7 23 8.4 34.87 19.12 26.99
2066 7 24 0 30.66 20.88 25.77
2066 7 25 0 26.78 11.16 18.97
2066 7 26 1.11 35.71 19.31 27.51
2066 7 27 0 28.21 12.6 20.41
2066 7 28 0 31.18 19.11 25.14
2066 7 29 1.51 26.18 12.53 19.36
2066 7 30 0 26.34 9.69 18.02
2066 7 31 2.47 35.54 20.38 27.96
2066 8 1 0 30.13 16.06 23.09
2066 8 2 3.47 29.94 18.3 24.12
2066 8 3 0.37 19.71 16.38 18.05
2066 8 4 6.78 27.33 19.67 23.5
2066 8 5 3.04 30.14 17.25 23.7
2066 8 6 19.39 28.9 18.17 23.54
2066 8 7 42.68 22.12 14.97 18.55
2066 8 8 0 26.39 11.76 19.07
2066 8 9 0 29 16.17 22.59
2066 8 10 4.07 25.69 8.47 17.08
2066 8 11 3.75 27.87 17 22.44
2066 8 12 0 25.45 13.23 19.34
2066 8 13 0 28.89 13.12 21
2066 8 14 0 31.35 14.66 23.01
2066 8 15 0.81 29.44 15.92 22.68
2066 8 16 0 29.91 18.08 23.99
2066 8 17 0.14 25.5 13.81 19.66
2066 8 18 0.23 21.71 16.21 18.96
2066 8 19 0 27.51 11.13 19.32
2066 8 20 0 30.04 15.79 22.91
2066 8 21 0.5 25.81 9.22 17.52
2066 8 22 0.02 25.3 14.56 19.93
2066 8 23 0 31.45 21 26.23
2066 8 24 3.37 26.18 10.8 18.49
2066 8 25 0.46 28.65 11.4 20.02
2066 8 26 0 23.82 9.53 16.68
2066 8 27 3.3 25.3 9.12 17.21
2066 8 28 8.57 20.77 14.01 17.39
2066 8 29 0 29.14 15.92 22.53
2066 8 30 2.06 25.56 12.92 19.24
2066 8 31 0.12 23.61 15.58 19.59
2066 9 1 0.14 24.07 14.83 19.45
2066 9 2 0 21.74 14.99 18.36
2066 9 3 4.41 18.95 1.35 10.15
2066 9 4 14.33 16.84 6.43 11.63
2066 9 5 0.02 26.86 16.08 21.47
2066 9 6 0 20.19 6.82 13.51
2066 9 7 0 33.98 17.72 25.85
2066 9 8 0 24.91 7.69 16.3
2066 9 9 0 30.46 17.71 24.09
2066 9 10 0 27.72 7.25 17.48
2066 9 11 0 23.98 3.26 13.62
2066 9 12 0 21.37 5.55 13.46
2066 9 13 0 27.3 10.08 18.69
2066 9 14 0 23.91 5.06 14.48
2066 9 15 0.08 32.6 11.86 22.23
2066 9 16 4.99 15.51 10.47 12.99
2066 9 17 0 21.8 8.25 15.03
2066 9 18 5.33 14.46 6.31 10.38
2066 9 19 1.63 13.85 3.29 8.57
2066 9 20 0 24.32 10.16 17.24
2066 9 21 0.01 13.33 2.01 7.67
2066 9 22 1.44 26.19 14.69 20.44
2066 9 23 1.85 16.89 7.62 12.26
2066 9 24 0 27.54 12.05 19.8
2066 9 25 0 29.47 11.81 20.64
2066 9 26 0 23.32 5.78 14.55
2066 9 27 0 22.81 9.45 16.13
2066 9 28 0 21.88 7.73 14.8
2066 9 29 0 28.71 15.46 22.09
2066 9 30 0 23.15 6.34 14.74
2066 10 1 0 22.52 5.92 14.22
2066 10 2 0.96 19.32 5.66 12.49
2066 10 3 0.02 13.91 2.94 8.43
2066 10 4 0 15.45 5.01 10.23
2066 10 5 20.06 21.52 9.34 15.43
2066 10 6 0 9.52 5.75 7.63
2066 10 7 1.14 23.55 7.2 15.38
2066 10 8 1.57 21.09 11.5 16.3
2066 10 9 1.48 23.51 14.51 19.01
2066 10 10 1.48 23.51 14.51 19.01
2066 10 11 9.52 5.12 -0.28 2.42
2066 10 12 0 19.25 4.08 11.66
2066 10 13 0 30.02 16.2 23.11
2066 10 14 0.01 15.15 1.34 8.25
2066 10 15 0 15.56 4.41 9.98
2066 10 16 0 9.56 -1.69 3.94
2066 10 17 0 18.88 -2.66 8.11
2066 10 18 0 22.86 10.95 16.91
2066 10 19 0 23.57 1.96 12.77
2066 10 20 0 16.27 -0.54 7.87
2066 10 21 0 22.7 6.08 14.39
2066 10 22 0 16.43 -0.1 8.16
2066 10 23 2.12 19.44 3.56 11.5
2066 10 24 0.31 5.57 0.04 2.81
2066 10 25 0 11.5 -5.86 2.82
2066 10 26 0 17.57 -1.72 7.92
2066 10 27 0.04 18.39 5.51 11.95
2066 10 28 0 9.71 -3.74 2.99
2066 10 29 0 11.84 -6.17 2.84
2066 10 30 0 18.42 4.86 11.64
2066 10 31 0 16.13 -0.74 7.7
2066 11 1 0 18.48 -1.31 8.59
2066 11 2 3.5 20.38 3.94 12.16
2066 11 3 0.13 5.35 1.33 3.34
2066 11 4 0.02 14.41 1.29 7.85
2066 11 5 0.38 16.73 4.75 10.74
2066 11 6 0.01 12.4 1.73 7.07
2066 11 7 0 7.14 -2.9 2.12
2066 11 8 0 17.92 1.73 9.83
2066 11 9 0 12.2 -0.35 5.92
2066 11 10 0 11.65 -0.17 5.74
2066 11 11 0.62 6.09 -2.42 1.84
2066 11 12 10.38 16.12 4.06 10.09
2066 11 13 1.61 13.33 0.36 6.84
2066 11 14 1.21 10.21 -3.7 3.26
2066 11 15 0 20 9.82 14.91
2066 11 16 0 7.13 -6.51 0.31
2066 11 17 11.6 13.94 0.79 7.36
2066 11 18 1.83 16.84 9.46 13.15
2066 11 19 0 10.66 0.91 5.79
2066 11 20 0.3 9.69 -5 2.34
2066 11 21 0 1.81 -8.98 -3.58
2066 11 22 0 15.15 -1.35 6.9
2066 11 23 0.05 9.61 2.02 5.81
2066 11 24 0.42 3.31 -5.06 -0.87
2066 11 25 0 8.43 -0.79 3.82
2066 11 26 0.6 7.98 -7.41 0.29
2066 11 27 0 4.31 -0.71 1.8
2066 11 28 0 6.94 -4.71 1.12
2066 11 29 0 2.02 -6.41 -2.2
2066 11 30 0.08 8.13 -4.86 1.63
2066 12 1 0 2.81 -4.89 -1.04
2066 12 2 0 5.21 -10.42 -2.6
2066 12 3 2.21 3.27 -4.51 -0.62
2066 12 4 2.14 2.5 -2.09 0.21
2066 12 5 0 17.96 2.77 10.37
2066 12 6 1.43 6.49 -4.68 0.91
2066 12 7 0 1.81 -6.66 -2.42
2066 12 8 24.98 5.9 -6.5 -0.3
2066 12 9 0 1.86 -9.12 -3.63
2066 12 10 0 9.16 -0.25 4.46
2066 12 11 1.04 -3.28 -10.52 -6.9
2066 12 12 0 0.9 -11.66 -5.38
2066 12 13 1.1 1.44 -10.14 -4.35
2066 12 14 0 -0.73 -14.86 -7.8
2066 12 15 0 3.83 -3.6 0.12
2066 12 16 2.92 9 -5.41 1.8
2066 12 17 0.91 7.11 0.04 3.58
2066 12 18 0.29 -3.51 -12.86 -8.18
2066 12 19 0.44 3.86 -4.05 -0.09
2066 12 20 7.69 1.4 -5.33 -1.96
2066 12 21 11.33 -6.68 -12.5 -9.59
2066 12 22 17.71 2.11 -2.47 -0.18
2066 12 23 4.52 1.45 -3.23 -0.89
2066 12 24 5.21 12.58 0.14 6.36
2066 12 25 0 11.57 -9.82 0.88
2066 12 26 0 -0.17 -10.2 -5.18
2066 12 27 0 1.87 -6.67 -2.4
2066 12 28 0 -3.73 -16.1 -9.92
2066 12 29 30.86 10.57 -2.86 3.86
2066 12 30 0 3.82 -3.31 0.26
2066 12 31 18.04 -6.31 -16.04 -11.17
2067 1 1 0 4.66 -4.6 0.03
2067 1 2 0.73 0.63 -7.43 -3.4
2067 1 3 1.29 -0.6 -5.6 -3.1
2067 1 4 0.99 -2.62 -10.79 -6.7
2067 1 5 0.54 1.72 -6.82 -2.55
2067 1 6 49.08 -1.68 -11.66 -6.67
2067 1 7 0 9.44 -2.19 3.62
2067 1 8 2.98 -0.3 -8.92 -4.61
2067 1 9 2.14 -2.87 -11.51 -7.19
2067 1 10 16.64 20.56 3.68 12.12
2067 1 11 0 -8.78 -14.56 -11.67
2067 1 12 0 -0.6 -14.9 -7.75
2067 1 13 0 -2.45 -11.55 -7
2067 1 14 0 4.87 -2.95 0.96
2067 1 15 1.34 -3.8 -13.24 -8.52
2067 1 16 0 -2.98 -13.41 -8.2
2067 1 17 0 4.12 -7.19 -1.53
2067 1 18 0.35 -3.95 -22.87 -13.41
2067 1 19 0 5.56 -4.7 0.43
2067 1 20 6.56 4.23 -12.65 -4.21
2067 1 21 0 1.75 -9.14 -3.7
2067 1 22 0.47 -6.33 -19.36 -12.84
2067 1 23 1.5 -4.79 -14.61 -9.7
2067 1 24 0 -0.62 -15.2 -7.91
2067 1 25 0.29 1.33 -8.78 -3.72
2067 1 26 0 -6.93 -24.4 -15.66
2067 1 27 0 1.57 -1.8 -0.12
2067 1 28 0 -1.19 -9.07 -5.13
2067 1 29 0 -1.29 -11.52 -6.4
2067 1 30 15.01 -7.74 -27.26 -17.5
2067 1 31 24.84 -4.68 -27.02 -15.85
2067 2 1 0 3.64 -1.15 1.25
2067 2 2 0 -0.18 -13.34 -6.76
2067 2 3 20.43 -1.64 -13.44 -7.54
2067 2 4 2.33 3.24 -3.17 0.04
2067 2 5 0 -1.18 -10.19 -5.68
2067 2 6 8.57 4.85 -14.35 -4.75
2067 2 7 0 6.36 -1.36 2.5
2067 2 8 0 -1.87 -9.77 -5.82
2067 2 9 0 4.06 -10.19 -3.06
2067 2 10 0 0.06 -11.64 -5.79
2067 2 11 0 6.39 -5.68 0.36
2067 2 12 8.96 -4.48 -17.82 -11.15
2067 2 13 0 3.15 -4.09 -0.47
2067 2 14 0.05 6.57 -4.71 0.93
2067 2 15 0 5.84 -16.2 -5.18
2067 2 16 0 7.94 -4.57 1.68
2067 2 17 0 3.15 -12.5 -4.67
2067 2 18 0 2.74 -12.03 -4.64
2067 2 19 6.44 11.97 2.18 7.08
2067 2 20 10.63 7.07 1.13 4.1
2067 2 21 0 1.19 -6.07 -2.44
2067 2 22 0 1.24 -11.56 -5.16
2067 2 23 0 -8.48 -17.11 -12.8
2067 2 24 4.1 7.83 -1.53 3.15
2067 2 25 0 8.23 0.25 4.24
2067 2 26 7.4 9.65 -3.35 3.15
2067 2 27 3.39 13.86 -0.18 6.84
2067 2 28 1.78 3.21 -5.56 -1.17
2067 3 1 0 1.77 -5.15 -1.69
2067 3 2 0 4.74 -13.77 -4.51
2067 3 3 0 3.95 -5.84 -0.94
2067 3 4 0.54 12.41 -0.98 5.71
2067 3 5 1.08 11.03 -0.2 5.42
2067 3 6 0 2.17 -11.16 -4.5
2067 3 7 0 -1.69 -10.47 -6.08
2067 3 8 1.68 1.53 -14.38 -6.43
2067 3 9 5.46 5.11 -2.47 1.32
2067 3 10 0.04 3.26 -2.89 0.18
2067 3 11 0 3.17 -7.64 -2.24
2067 3 12 0 8.43 -2.05 3.19
2067 3 13 0.72 -1.01 -11.06 -6.04
2067 3 14 1.77 14.78 -0.36 7.21
2067 3 15 5.23 9.62 -1.23 4.19
2067 3 16 0.25 5.04 -0.14 2.45
2067 3 17 0 3.17 -10.96 -3.9
2067 3 18 0 4.22 -3.7 0.26
2067 3 19 0 -0.78 -7.44 -4.11
2067 3 20 0 5.15 -4.47 0.34
2067 3 21 0 1.12 -14.46 -6.67
2067 3 22 5.34 7.5 -0.18 3.66
2067 3 23 1.72 6.05 0.21 3.13
2067 3 24 0.08 7.26 1.16 4.21
2067 3 25 0.04 5.26 -6.82 -0.78
2067 3 26 0 5.26 -1.04 2.11
2067 3 27 0 12.14 -4.59 3.78
2067 3 28 0 10.28 -3.32 3.48
2067 3 29 0.76 19.47 -0.1 9.68
2067 3 30 0.29 14.66 0.65 7.66
2067 3 31 0 13.17 -0.47 6.35
2067 4 1 0 10.8 -2.34 4.23
2067 4 2 0 9.88 -2.02 3.93
2067 4 3 0 3.89 -7.89 -2
2067 4 4 0.5 3.3 -9.77 -3.23
2067 4 5 0.02 4.05 0.3 2.17
2067 4 6 0 8.03 -5.4 1.31
2067 4 7 7.17 5.97 -4.35 0.81
2067 4 8 1.04 17.07 3.63 10.35
2067 4 9 0 15.64 3.06 9.35
2067 4 10 0 6.82 -7.62 -0.4
2067 4 11 12.81 6.37 1.24 3.81
2067 4 12 0 7.03 0.98 4.01
2067 4 13 0 19.88 2.31 11.09
2067 4 14 0 13.49 -0.41 6.54
2067 4 15 0.06 17.62 0 8.81
2067 4 16 0.36 22.7 4.7 13.7
2067 4 17 0 10.84 -0.05 5.39
2067 4 18 0 14.76 -3.5 5.63
2067 4 19 0 14.52 -4.83 4.84
2067 4 20 0 20.91 -1.41 9.75
2067 4 21 3.92 20.87 2.89 11.88
2067 4 22 2.12 18.41 6.35 12.38
2067 4 23 10.41 15.85 2.24 9.04
2067 4 24 5.19 11.24 5.2 8.22
2067 4 25 0.53 10.5 5.6 8.05
2067 4 26 0.15 30.25 13.87 22.06
2067 4 27 0 8.89 -0.49 4.2
2067 4 28 0 20.11 -2.58 8.77
2067 4 29 0 11.93 -3.1 4.42
2067 4 30 8.99 12.74 4.67 8.7
2067 5 1 0 10.78 -0.93 4.92
2067 5 2 0 21.86 7.19 14.53
2067 5 3 0.51 20.87 2.6 11.74
2067 5 4 0 25.65 8.99 17.32
2067 5 5 14.26 20.09 4.99 12.54
2067 5 6 7.42 20.13 6.99 13.56
2067 5 7 21.95 22.68 10.29 16.48
2067 5 8 0 15.39 3.88 9.63
2067 5 9 0 20.12 0.68 10.4
2067 5 10 2.3 16.7 3.83 10.27
2067 5 11 28.73 19.45 7.93 13.69
2067 5 12 0 14.39 1.67 8.03
2067 5 13 2.16 25.68 4.96 15.32
2067 5 14 28.73 19.45 7.93 13.69
2067 5 15 0 13.85 9.36 11.61
2067 5 16 0 19.28 1.61 10.45
2067 5 17 0.49 23.24 11.15 17.2
2067 5 18 0.43 20.09 9.57 14.83
2067 5 19 0 13.4 5.44 9.42
2067 5 20 0 25.15 7.89 16.52
2067 5 21 0 19.12 0.74 9.93
2067 5 22 0.17 24.18 1.12 12.65
2067 5 23 0.02 24.92 13.47 19.2
2067 5 24 0 29.77 13.1 21.43
2067 5 25 0 23.21 1.34 12.28
2067 5 26 0.06 22.37 4.28 13.33
2067 5 27 0.05 20.78 4.36 12.57
2067 5 28 8.06 24.09 13.77 18.93
2067 5 29 1.27 27.24 16.12 21.68
2067 5 30 0 25.31 7.74 16.52
2067 5 31 0 26.42 4.83 15.62
2067 6 1 0 23.85 3.18 13.52
2067 6 2 0 24.51 4.83 14.67
2067 6 3 0 20.74 2.02 11.38
2067 6 4 0 28.46 11.42 19.94
2067 6 5 7.31 23.81 13.52 18.66
2067 6 6 0 22.34 14.02 18.18
2067 6 7 0 30.15 9.24 19.7
2067 6 8 0.83 28.98 13.06 21.02
2067 6 9 0.09 18.77 3.95 11.36
2067 6 10 0 23.93 9.02 16.48
2067 6 11 0 19.67 4.94 12.31
2067 6 12 0 21.31 4.1 12.7
2067 6 13 0 21.76 11.59 16.68
2067 6 14 7.02 30.43 16.49 23.46
2067 6 15 3.38 31.84 19.2 25.52
2067 6 16 0.69 30.46 12.71 21.59
2067 6 17 7.95 26.55 12.03 19.29
2067 6 18 0 20.92 13.93 17.43
2067 6 19 0 30.05 18.5 24.27
2067 6 20 0 30.3 19.51 24.91
